transaction_id,price,date_of_transfer,postcode,property_type,new_build,tenure,address,locality,town_city,district,county,ppd_category_type,record_status
{288DCE29-1C9E-E510-E050-A8C06205480E},485000,2015-10-09 00:00,M41 8ST,D,N,L,18,,SIDMOUTH AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{AA954BCE-35EF-4C4A-A4EE-506B0002BD10},200000,2015-06-01 00:00,M41 5AU,T,N,F,42,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1898-E510-E050-A8C06205480E},155000,2015-12-15 00:00,M41 9BD,T,N,F,165,,HIGHER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1AB8-E510-E050-A8C06205480E},206000,2015-11-20 00:00,M41 9LH,S,N,L,43,,TORBAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-18C4-E510-E050-A8C06205480E},259999,2015-12-10 00:00,M41 7BE,S,N,F,2,,BURNHAM DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-16BB-E510-E050-A8C06205480E},175000,2015-12-17 00:00,M41 0XP,T,N,F,26,,WESTBOURNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1D00-E510-E050-A8C06205480E},164000,2015-12-04 00:00,M41 8RH,T,N,L,44,,WOODBRIDGE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1B20-E510-E050-A8C06205480E},200000,2015-11-27 00:00,M41 5GW,S,N,F,358,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1D29-E510-E050-A8C06205480E},212500,2015-11-27 00:00,M41 6JY,S,N,F,53,,ROTHIEMAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{7C8C81B4-2F53-4802-A4DB-AA5A2919B113},138000,2015-04-01 00:00,M41 7ER,T,N,F,8,,STROMA GARDENS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{31F5F708-7E25-436D-A867-AA5B12E83AA2},240000,2015-04-10 00:00,M41 0SF,S,N,L,205,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-16EF-E510-E050-A8C06205480E},272500,2015-12-10 00:00,M41 7BP,D,N,L,4,,BROADLEA,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-16F6-E510-E050-A8C06205480E},179000,2015-12-11 00:00,M41 6WQ,S,N,L,151,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1B2E-E510-E050-A8C06205480E},189995,2015-11-27 00:00,M41 7NP,S,N,F,16,,NURSERY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1943-E510-E050-A8C06205480E},215000,2015-11-13 00:00,M41 7NT,D,N,F,103,,WOODHOUSE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-1B4F-E510-E050-A8C06205480E},272500,2015-11-27 00:00,M41 9NT,S,N,L,238,,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{175C48C6-668B-41C9-B6A1-5B68DAB13DAC},229999,2015-06-19 00:00,M41 5RX,S,N,F,293,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-665A-E510-E050-A8C06205480E},335000,2015-11-23 00:00,M41 0UE,S,N,F,22,,DERBY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{288DCE29-6263-E510-E050-A8C06205480E},225000,2015-12-03 00:00,M41 5SS,T,N,F,62,,PRINCESS ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{1A8AF0EC-5285-4BFF-95D8-57EA9A29D032},160000,2015-04-17 00:00,M41 9DX,T,N,L,224,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{302654BD-FB20-433D-AD8C-50CC94C36992},187050,2015-01-30 00:00,M41 9DT,S,N,F,21,,EDALE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{52FECD19-4557-498F-B84A-4D53DA152126},298000,2015-07-01 00:00,M41 8PU,D,N,L,160,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-71A7-FCF4-E050-A8C0620577FA},233000,2015-09-18 00:00,M41 5BU,S,N,L,36,,SPENNITHORNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-35A7-2439-E050-A8C06205342E},179999,2015-05-19 00:00,M41 7BS,T,N,F,59,,DAVYHULME ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-71CC-FCF4-E050-A8C0620577FA},230000,2015-10-02 00:00,M41 9EF,T,N,F,25,,DARTFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{080382EC-04A9-47CF-BB21-5104F015F5AD},288000,2015-06-22 00:00,M41 0RD,S,N,F,23,,SALISBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-7207-FCF4-E050-A8C0620577FA},295000,2015-09-30 00:00,M41 5BY,S,N,F,8,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{92B2B9DF-C37F-4BBB-A3D4-54C13E4590E4},119995,2015-02-27 00:00,M41 9NU,F,Y,L,302,APARTMENT 4,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2D1E4B26-8610-FCD1-E050-A8C0630544EC},174999,2015-12-03 00:00,M41 0AA,F,Y,L,"OAKFIELD COURT, 44",APARTMENT 50,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A555DC9F-FF20-4B59-B6FB-353E6E5E72C6},240000,2015-05-28 00:00,M41 0QP,D,N,L,46,,KIRKSTALL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-4DE1-2439-E050-A8C06205342E},137500,2015-01-22 00:00,M41 7HF,S,N,F,12,,HOY DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5741BE92-B6E7-49F8-B95B-474613835556},155000,2015-01-30 00:00,M41 7NF,T,N,F,50,,WELWYN CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-7030-FCF4-E050-A8C0620577FA},296999,2015-09-18 00:00,M41 5TN,D,N,L,15,,ENTWISLE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-7041-FCF4-E050-A8C0620577FA},242500,2015-10-22 00:00,M41 0XA,S,N,F,3,,THORLEY DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-704B-FCF4-E050-A8C0620577FA},170000,2015-09-14 00:00,M41 5SS,T,N,F,44,,PRINCESS ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{CEC1556C-10D3-44FE-BA50-40269148097A},259500,2015-02-18 00:00,M41 6NA,T,N,F,122,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{C1C9E48E-A67C-44E1-A426-474CEF3DF9AE},292000,2015-08-21 00:00,M41 0SZ,D,N,L,82,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-3CD8-2439-E050-A8C06205342E},185000,2015-05-29 00:00,M41 9LF,T,N,F,7,,AUBURN DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-7052-FCF4-E050-A8C0620577FA},260000,2015-09-17 00:00,M41 6LN,S,N,L,21,,WHITEGATE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-7070-FCF4-E050-A8C0620577FA},246000,2015-09-25 00:00,M41 6PG,S,N,F,17,,VALE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A3BDA9B7-B281-4276-9A14-3920A3464D3F},470000,2015-06-05 00:00,M41 5AN,S,N,F,89,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{0B21BEFD-DE06-4D84-9A8E-3927EED48F04},174000,2015-06-04 00:00,M41 9WA,S,N,F,19,,LORETTO ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-70B6-FCF4-E050-A8C0620577FA},188000,2015-09-18 00:00,M41 6LL,S,N,F,9A,,ROTHIEMAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-70C0-FCF4-E050-A8C0620577FA},270000,2015-09-04 00:00,M41 5QQ,S,N,F,27,,MARLBOROUGH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-70E6-FCF4-E050-A8C0620577FA},212000,2015-10-20 00:00,M41 8PU,D,N,F,128A,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-70F5-FCF4-E050-A8C0620577FA},182000,2015-09-25 00:00,M41 9PQ,S,N,F,14,,DURNFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-737F-1AF6-E050-A8C063052BA1},136000,2015-12-23 00:00,M41 6WE,T,N,L,204,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-713C-FCF4-E050-A8C0620577FA},170000,2015-10-23 00:00,M41 5PX,S,N,F,4,,BRIAR CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-713E-FCF4-E050-A8C0620577FA},250000,2015-09-28 00:00,M41 9FR,S,N,F,10,,BUDE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{3555F458-6AAD-40D8-AE3C-44300089F280},280000,2015-08-08 00:00,M41 6PE,S,N,F,27,,BROOKLYN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3D00-FCF4-E050-A8C0620577FA},305000,2015-09-23 00:00,M41 8BZ,S,N,F,146,,DAVYHULME ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3F1E-FCF4-E050-A8C0620577FA},178500,2015-08-21 00:00,M41 5DR,T,N,F,242,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{AC92DE02-C090-460B-83ED-3994DC523C94},247000,2015-04-10 00:00,M41 5AU,T,N,F,34,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3D32-FCF4-E050-A8C0620577FA},267500,2015-09-04 00:00,M41 0SA,S,N,L,3,,TIVERTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3D44-FCF4-E050-A8C0620577FA},227500,2015-07-24 00:00,M41 9PY,S,N,F,31,,MOUNT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3B4B-FCF4-E050-A8C0620577FA},240000,2015-10-05 00:00,M41 0RA,S,N,L,65,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3B4F-FCF4-E050-A8C0620577FA},190000,2015-09-18 00:00,M41 8QU,S,N,F,25,,BISHOP ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-41A4-FCF4-E050-A8C0620577FA},322000,2015-10-02 00:00,M41 8SS,F,N,L,8,,CHESHAM AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3D84-FCF4-E050-A8C0620577FA},379000,2015-10-02 00:00,M41 0UG,D,N,L,17,,WINCHESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-7AC2-2439-E050-A8C06205342E},182500,2015-08-18 00:00,M41 8QY,T,N,L,21,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3BA1-FCF4-E050-A8C0620577FA},250000,2015-10-15 00:00,M41 6EN,S,N,F,14,,SHAWE HALL CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3DBD-FCF4-E050-A8C0620577FA},137000,2015-09-25 00:00,M41 7WH,T,N,F,24,,AMERSHAM CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-6191-2439-E050-A8C06205342E},225000,2015-05-27 00:00,M41 5ED,T,N,F,177,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3FD6-FCF4-E050-A8C0620577FA},270000,2015-09-16 00:00,M41 9RH,S,N,L,20,,CHADWICK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3FE5-FCF4-E050-A8C0620577FA},280000,2015-09-24 00:00,M41 9RH,D,N,L,22,,CHADWICK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3FE8-FCF4-E050-A8C0620577FA},330000,2015-09-25 00:00,M41 7AA,D,N,F,THE WOODLANDS,3,OLD CROFTS BANK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3FEA-FCF4-E050-A8C0620577FA},190000,2015-10-01 00:00,M41 8PF,S,N,F,19,,BOOTH DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-4204-FCF4-E050-A8C0620577FA},310000,2015-09-25 00:00,M41 6QP,D,N,F,58,,AMBLESIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DBE2C370-C796-4E04-BCE9-39DCF0E112E6},175000,2015-03-19 00:00,M41 8SZ,S,N,F,16,,COTSWOLD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3E10-FCF4-E050-A8C0620577FA},205000,2015-09-25 00:00,M41 9EG,S,N,F,44,,SOUTHGATE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-BD15-1AF6-E050-A8C063052BA1},220000,2015-12-02 00:00,M41 7WN,S,N,L,3,,LABURNUM ROAD,URMSTON,MANCHESTER,MANCHESTER,GREATER MANCHESTER
{23B6165E-3C12-FCF4-E050-A8C0620577FA},128000,2015-10-09 00:00,M41 0UF,F,N,L,HAZELWOOD COURT,FLAT 8,DERBY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-403E-FCF4-E050-A8C0620577FA},195000,2015-09-24 00:00,M41 5AZ,T,N,F,104,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-BD22-1AF6-E050-A8C063052BA1},190000,2015-12-22 00:00,M41 6EH,S,N,F,19,,PORLOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-BD31-1AF6-E050-A8C063052BA1},190000,2015-11-20 00:00,M41 5DW,S,N,F,49,,ALDERLEY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3C3B-FCF4-E050-A8C0620577FA},160000,2015-10-08 00:00,M41 7NW,S,N,L,153,,BROADWAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3C47-FCF4-E050-A8C0620577FA},380000,2015-09-16 00:00,M41 5QP,S,N,F,37,,MARLBOROUGH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-A500-1AF6-E050-A8C063052BA1},157000,2015-12-18 00:00,M41 8RH,T,N,F,28,,WOODBRIDGE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{473ECD38-25B0-488F-A046-484DBACD06DA},180000,2015-08-21 00:00,M41 7FS,S,N,F,35,,SHETLAND WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-BD5B-1AF6-E050-A8C063052BA1},205000,2015-12-18 00:00,M41 9PB,S,N,F,31,,HILROSE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3C61-FCF4-E050-A8C0620577FA},165000,2015-10-16 00:00,M41 6WQ,S,N,L,127,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3E7C-FCF4-E050-A8C0620577FA},177000,2015-09-04 00:00,M41 7FE,S,N,F,353,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3E85-FCF4-E050-A8C0620577FA},146000,2015-09-23 00:00,M41 8RQ,S,N,F,298,,VALLEY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3A62-FCF4-E050-A8C0620577FA},160000,2015-09-18 00:00,M41 8DZ,S,N,L,69,,ROSSETT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3C7B-FCF4-E050-A8C0620577FA},134999,2015-09-15 00:00,M41 7EE,T,N,F,271,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3EA7-FCF4-E050-A8C0620577FA},142500,2015-08-28 00:00,M41 0UP,S,N,F,77,,WINCHESTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-40AB-FCF4-E050-A8C0620577FA},115000,2015-10-07 00:00,M41 9ST,F,N,L,10,,ST CLEMENTS FOLD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2AC10E4F-A56C-1AF6-E050-A8C063052BA1},249999,2015-12-18 00:00,M41 6HN,S,N,L,12,,BALMORAL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{21E5FEB6-735E-2439-E050-A8C06205342E},185000,2015-04-27 00:00,M41 0GW,S,N,F,49,,ABINGDON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{3EF037F2-087E-4073-BD41-44D9FF5F4A84},159999,2015-01-09 00:00,M41 6HL,S,N,F,21,,LEYBURN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3C96-FCF4-E050-A8C0620577FA},284300,2015-10-16 00:00,M41 8SB,D,N,F,53,,GLENEAGLES ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3CB0-FCF4-E050-A8C0620577FA},236500,2015-10-13 00:00,M41 6EN,S,N,F,12,,SHAWE HALL CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-3ECC-FCF4-E050-A8C0620577FA},195000,2015-10-07 00:00,M41 6ER,D,N,F,13,,TOWN GATE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-40DB-FCF4-E050-A8C0620577FA},239950,2015-10-02 00:00,M41 9EF,T,N,F,21,,DARTFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{23B6165E-42E3-FCF4-E050-A8C0620577FA},214000,2015-09-11 00:00,M41 0RE,S,N,L,46,,EXETER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{097D67EC-F57D-435B-B077-415F35C34405},232500,2015-08-14 00:00,M41 8TP,S,N,F,59,,GOLDSWORTHY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-BEA5-4BF8-E050-A8C0620562B1},116000,2015-08-17 00:00,M41 5ND,F,N,L,12,FLAT 63,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2452BEB9-9D14-4DF9-B4A0-41729FEBF2C1},480000,2015-08-07 00:00,M41 6LF,S,N,F,26,,WESTERN ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{05E5EDE4-2233-4EF1-8C1A-CDE44E643B55},134950,2015-05-18 00:00,M41 7GA,F,N,L,2,APARTMENT 3,PRESTWOOD CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{434B46B5-1B1D-4981-B57E-DC034E4761E7},240500,2015-06-15 00:00,M41 7GA,D,N,L,1,,PRESTWOOD CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{027627DA-0A5C-41A7-9EB2-D87E93C11A55},167000,2015-02-09 00:00,M41 5RL,T,N,F,9,,LOSTOCK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{FEC39634-0AA6-4BF0-B1A5-D50AAE38605D},265000,2015-07-13 00:00,M41 6QB,S,N,F,50,,WOODSEND ROAD SOUTH,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-BFD0-4BF8-E050-A8C0620562B1},234000,2015-09-11 00:00,M41 9JW,D,N,F,1,,ROYAL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{3A7D8D7D-492C-4ED9-B2F6-EA2DEB61CD10},149000,2015-07-17 00:00,M41 9NJ,S,N,F,19,,LINK AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{74FBE07F-2A28-4520-9C2B-CE044B7693D5},120000,2015-07-08 00:00,M41 8RX,T,N,L,7,,BRADWELL WALK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-C002-4BF8-E050-A8C0620562B1},195000,2015-11-27 00:00,M41 0RB,T,N,L,32,,SALISBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4351201E-7CF0-4976-89B2-CE1AC94FD66A},99995,2015-03-31 00:00,M41 9NU,F,Y,L,302,APARTMENT 2,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{FBEF478B-F111-4498-8F2F-CAA77D11420D},101995,2015-03-20 00:00,M41 9NU,F,Y,L,302,APARTMENT 1,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-803B-4BF8-E050-A8C0620562B1},240000,2015-11-13 00:00,M41 9BA,S,N,L,4,,GEORGE STREET,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-842A-4BF8-E050-A8C0620562B1},162500,2015-11-27 00:00,M41 9BA,T,N,F,14,,GEORGE STREET,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4D248E4E-4A54-429C-9B4F-D552C377F811},115000,2015-04-17 00:00,M41 8RX,T,N,L,5,,BRADWELL WALK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-8463-4BF8-E050-A8C0620562B1},76000,2015-12-15 00:00,M41 7HJ,F,N,L,41,,ARRAN GARDENS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{2FD36065-847E-4BF8-E050-A8C0620562B1},203000,2015-11-12 00:00,M41 6EG,S,N,F,4,,RYDAL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B795A5A9-90D6-487F-AC24-E3B0F9286EE7},164950,2015-04-27 00:00,M41 6WF,S,N,L,157,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{F47565DB-CA3A-413F-BC90-EACE4D7AF637},133000,2015-07-02 00:00,M41 7EX,T,N,F,11,,SKYE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{A7541F67-6563-4948-80EB-D25B94135B09},225000,2015-09-24 00:00,M41 5AG,T,N,F,43,,GROSVENOR ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{31FB4C17-9950-57B9-E050-A8C063053436},187000,2015-04-17 00:00,M41 6LJ,D,N,L,19,,MILLFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{0ADB01D3-FC63-42B6-9CA0-CED28AA018CB},137000,2015-06-01 00:00,M41 9BE,T,N,F,17,,ALBERT AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{37F67511-8E36-454D-B394-CED3616EE260},219000,2015-06-22 00:00,M41 7AQ,S,N,F,3,,WESTOVER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DC0D7904-91EC-4AFE-8551-E070CFAEAAD3},46000,2015-05-22 00:00,M41 5RN,T,N,L,8,,BOWFELL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{8133FA8D-5429-4DF2-AB42-DD10E8A11619},139000,2015-03-13 00:00,M41 8DW,S,N,L,14,,LINGMELL CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{0472E305-D279-4AF7-9A08-D629B0B4EE76},190000,2015-05-08 00:00,M41 8SY,S,N,F,27,,ULLSWATER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{18BE4C39-57B0-41FB-ADF8-CB9CD4458F62},190000,2015-02-13 00:00,M41 6WQ,S,N,F,119,,ARUNDEL AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{3597DCC4-002A-4E56-A188-DD339EBCFFA0},190000,2015-04-02 00:00,M41 6HE,S,N,L,4,,MANSFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{D45F676E-FB47-4607-9128-D9CB87BCA741},475000,2015-08-05 00:00,M41 5TW,D,N,F,30,,ENTWISLE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{52E09D8C-B7FB-4D40-A0C0-DD6FCCFFB118},205000,2015-06-09 00:00,M41 8QU,S,N,F,3,,BISHOP ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{54CB7B86-E68E-4F3D-A64F-CBDF07E1F4FA},235000,2015-06-25 00:00,M41 0RG,S,N,L,118,,WESTMINSTER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{B26E460D-3D17-430D-A3BE-E0EE438F43A5},192000,2015-01-20 00:00,M41 5RQ,T,N,F,11,,BROOK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{6B92993A-502A-4B53-97B5-DD819848D649},282500,2015-05-18 00:00,M41 7DP,S,N,F,16,,DALVEEN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{E302B6C2-ABDD-43AE-9024-E49B15BB3D67},191000,2015-03-31 00:00,M41 9EH,S,N,L,21,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{29DD32C6-89C5-4F9F-AB50-D68311C50DB0},160000,2015-01-16 00:00,M41 6WD,S,N,F,10,,KENILWORTH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{DF5D3CE7-C333-46C0-8C68-E814870EDEC3},292000,2015-06-05 00:00,M41 9FD,S,N,F,158,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{034B9AE0-D792-4872-90E3-CBFCF8BB2C2F},357000,2015-04-27 00:00,M41 5QG,D,N,F,2,,MARLBOROUGH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
